NOME,DATETIME,TEMPERATURA_MEDIA,LATITUDE,LONGITUDE,ALTITUDE
POA,2022-01-28,21.8,-30.05361111,-51.17472221,41.18
POA,2022-01-29,22.2,-30.05361111,-51.17472221,41.18
POA,2022-01-30,23.9,-30.05361111,-51.17472221,41.18
POA,2022-01-31,25.0,-30.05361111,-51.17472221,41.18
POA,2022-02-01,24.7,-30.05361111,-51.17472221,41.18
POA,2022-02-02,25.8,-30.05361111,-51.17472221,41.18
POA,2022-02-03,28.3,-30.05361111,-51.17472221,41.18
POA,2022-02-04,27.2,-30.05361111,-51.17472221,41.18
POA,2022-02-05,25.2,-30.05361111,-51.17472221,41.18
POA,2022-02-06,24.2,-30.05361111,-51.17472221,41.18
POA,2022-02-07,22.5,-30.05361111,-51.17472221,41.18
POA,2022-02-08,22.6,-30.05361111,-51.17472221,41.18
POA,2022-02-09,22.6,-30.05361111,-51.17472221,41.18
POA,2022-02-10,24.5,-30.05361111,-51.17472221,41.18
POA,2022-02-11,26.3,-30.05361111,-51.17472221,41.18
POA,2022-02-12,27.0,-30.05361111,-51.17472221,41.18
POA,2022-02-13,22.5,-30.05361111,-51.17472221,41.18
POA,2022-02-14,22.9,-30.05361111,-51.17472221,41.18
POA,2022-02-15,24.0,-30.05361111,-51.17472221,41.18
POA,2022-02-16,24.8,-30.05361111,-51.17472221,41.18
POA,2022-02-17,24.6,-30.05361111,-51.17472221,41.18
POA,2022-02-18,24.9,-30.05361111,-51.17472221,41.18
POA,2022-02-19,24.8,-30.05361111,-51.17472221,41.18
POA,2022-02-20,26.5,-30.05361111,-51.17472221,41.18
POA,2022-02-21,24.6,-30.05361111,-51.17472221,41.18
POA,2022-02-22,25.5,-30.05361111,-51.17472221,41.18
POA,2022-02-23,24.5,-30.05361111,-51.17472221,41.18
POA,2022-02-24,25.3,-30.05361111,-51.17472221,41.18
POA,2022-02-25,27.4,-30.05361111,-51.17472221,41.18
POA,2022-02-26,28.6,-30.05361111,-51.17472221,41.18
POA,2022-02-27,28.8,-30.05361111,-51.17472221,41.18
POA,2022-02-28,25.0,-30.05361111,-51.17472221,41.18
POA,2022-03-01,23.3,-30.05361111,-51.17472221,41.18
POA,2022-03-02,25.4,-30.05361111,-51.17472221,41.18
POA,2022-03-03,25.7,-30.05361111,-51.17472221,41.18
POA,2022-03-04,26.1,-30.05361111,-51.17472221,41.18
POA,2022-03-05,27.8,-30.05361111,-51.17472221,41.18
POA,2022-03-06,25.1,-30.05361111,-51.17472221,41.18
POA,2022-03-07,25.2,-30.05361111,-51.17472221,41.18
POA,2022-03-08,24.0,-30.05361111,-51.17472221,41.18
POA,2022-03-09,25.2,-30.05361111,-51.17472221,41.18
POA,2022-03-10,25.5,-30.05361111,-51.17472221,41.18
POA,2022-03-11,21.3,-30.05361111,-51.17472221,41.18
POA,2022-03-12,19.8,-30.05361111,-51.17472221,41.18
POA,2022-03-13,19.4,-30.05361111,-51.17472221,41.18
POA,2022-03-14,20.9,-30.05361111,-51.17472221,41.18
POA,2022-03-15,22.6,-30.05361111,-51.17472221,41.18
POA,2022-03-16,22.9,-30.05361111,-51.17472221,41.18
POA,2022-03-17,23.2,-30.05361111,-51.17472221,41.18
POA,2022-03-18,26.1,-30.05361111,-51.17472221,41.18
POA,2022-03-19,20.5,-30.05361111,-51.17472221,41.18
POA,2022-03-20,18.9,-30.05361111,-51.17472221,41.18
POA,2022-03-21,19.7,-30.05361111,-51.17472221,41.18
POA,2022-03-22,22.8,-30.05361111,-51.17472221,41.18
POA,2022-03-23,22.8,-30.05361111,-51.17472221,41.18
POA,2022-03-24,22.4,-30.05361111,-51.17472221,41.18
POA,2022-03-25,21.6,-30.05361111,-51.17472221,41.18
POA,2022-03-26,19.3,-30.05361111,-51.17472221,41.18
POA,2022-03-27,21.5,-30.05361111,-51.17472221,41.18
POA,2022-03-28,22.2,-30.05361111,-51.17472221,41.18
POA,2022-03-29,24.4,-30.05361111,-51.17472221,41.18
POA,2022-03-30,20.8,-30.05361111,-51.17472221,41.18
POA,2022-03-31,15.8,-30.05361111,-51.17472221,41.18
POA,2022-04-01,15.6,-30.05361111,-51.17472221,41.18
POA,2022-04-02,19.5,-30.05361111,-51.17472221,41.18
POA,2022-04-03,19.5,-30.05361111,-51.17472221,41.18
POA,2022-04-04,19.8,-30.05361111,-51.17472221,41.18
POA,2022-04-05,20.7,-30.05361111,-51.17472221,41.18
POA,2022-04-06,20.7,-30.05361111,-51.17472221,41.18
POA,2022-04-07,20.3,-30.05361111,-51.17472221,41.18
POA,2022-04-08,21.0,-30.05361111,-51.17472221,41.18
POA,2022-04-09,20.9,-30.05361111,-51.17472221,41.18
POA,2022-04-10,22.6,-30.05361111,-51.17472221,41.18
POA,2022-04-11,22.3,-30.05361111,-51.17472221,41.18
POA,2022-04-12,21.9,-30.05361111,-51.17472221,41.18
POA,2022-04-13,21.1,-30.05361111,-51.17472221,41.18
POA,2022-04-14,18.9,-30.05361111,-51.17472221,41.18
POA,2022-04-15,16.2,-30.05361111,-51.17472221,41.18
POA,2022-04-16,17.0,-30.05361111,-51.17472221,41.18
POA,2022-04-17,18.3,-30.05361111,-51.17472221,41.18
POA,2022-04-18,20.1,-30.05361111,-51.17472221,41.18
POA,2022-04-19,20.5,-30.05361111,-51.17472221,41.18
POA,2022-04-20,19.8,-30.05361111,-51.17472221,41.18
POA,2022-04-21,19.9,-30.05361111,-51.17472221,41.18
POA,2022-04-22,21.2,-30.05361111,-51.17472221,41.18
POA,2022-04-23,18.8,-30.05361111,-51.17472221,41.18
POA,2022-04-24,18.0,-30.05361111,-51.17472221,41.18
POA,2022-04-25,21.8,-30.05361111,-51.17472221,41.18
POA,2022-04-26,21.5,-30.05361111,-51.17472221,41.18
POA,2022-04-27,25.5,-30.05361111,-51.17472221,41.18
POA,2022-04-28,19.0,-30.05361111,-51.17472221,41.18
POA,2022-04-29,16.3,-30.05361111,-51.17472221,41.18
POA,2022-04-30,15.7,-30.05361111,-51.17472221,41.18
POA,2022-05-01,17.7,-30.05361111,-51.17472221,41.18
POA,2022-05-02,15.3,-30.05361111,-51.17472221,41.18
POA,2022-05-03,16.8,-30.05361111,-51.17472221,41.18
POA,2022-05-04,18.3,-30.05361111,-51.17472221,41.18
POA,2022-05-05,17.9,-30.05361111,-51.17472221,41.18
POA,2022-05-06,17.2,-30.05361111,-51.17472221,41.18
POA,2022-05-07,16.2,-30.05361111,-51.17472221,41.18
POA,2022-05-08,16.7,-30.05361111,-51.17472221,41.18
POA,2022-05-09,18.1,-30.05361111,-51.17472221,41.18
POA,2022-05-10,17.1,-30.05361111,-51.17472221,41.18
POA,2022-05-11,16.9,-30.05361111,-51.17472221,41.18
POA,2022-05-12,15.8,-30.05361111,-51.17472221,41.18
POA,2022-05-13,14.9,-30.05361111,-51.17472221,41.18
POA,2022-05-14,16.3,-30.05361111,-51.17472221,41.18
POA,2022-05-15,16.2,-30.05361111,-51.17472221,41.18
POA,2022-05-16,12.6,-30.05361111,-51.17472221,41.18
POA,2022-05-17,11.3,-30.05361111,-51.17472221,41.18
POA,2022-05-18,13.5,-30.05361111,-51.17472221,41.18
POA,2022-05-19,13.3,-30.05361111,-51.17472221,41.18
POA,2022-05-20,12.6,-30.05361111,-51.17472221,41.18
POA,2022-05-21,12.3,-30.05361111,-51.17472221,41.18
POA,2022-05-22,13.8,-30.05361111,-51.17472221,41.18
POA,2022-05-23,15.5,-30.05361111,-51.17472221,41.18
POA,2022-05-24,17.9,-30.05361111,-51.17472221,41.18
POA,2022-05-25,20.0,-30.05361111,-51.17472221,41.18
POA,2022-05-26,17.9,-30.05361111,-51.17472221,41.18
POA,2022-05-27,16.9,-30.05361111,-51.17472221,41.18
POA,2022-05-28,17.3,-30.05361111,-51.17472221,41.18
POA,2022-05-29,16.6,-30.05361111,-51.17472221,41.18
POA,2022-05-30,13.0,-30.05361111,-51.17472221,41.18
POA,2022-05-31,8.7,-30.05361111,-51.17472221,41.18
POA,2022-06-01,8.8,-30.05361111,-51.17472221,41.18
POA,2022-06-02,11.1,-30.05361111,-51.17472221,41.18
POA,2022-06-03,10.9,-30.05361111,-51.17472221,41.18
POA,2022-06-04,14.0,-30.05361111,-51.17472221,41.18
POA,2022-06-05,15.8,-30.05361111,-51.17472221,41.18
POA,2022-06-06,16.9,-30.05361111,-51.17472221,41.18
POA,2022-06-07,15.4,-30.05361111,-51.17472221,41.18
POA,2022-06-08,15.8,-30.05361111,-51.17472221,41.18
POA,2022-06-09,15.7,-30.05361111,-51.17472221,41.18
POA,2022-06-10,14.1,-30.05361111,-51.17472221,41.18
POA,2022-06-11,8.5,-30.05361111,-51.17472221,41.18
POA,2022-06-12,9.7,-30.05361111,-51.17472221,41.18
POA,2022-06-13,12.2,-30.05361111,-51.17472221,41.18
POA,2022-06-14,14.0,-30.05361111,-51.17472221,41.18
POA,2022-06-15,13.8,-30.05361111,-51.17472221,41.18
POA,2022-06-16,15.1,-30.05361111,-51.17472221,41.18
POA,2022-06-17,16.5,-30.05361111,-51.17472221,41.18
POA,2022-06-18,10.4,-30.05361111,-51.17472221,41.18
POA,2022-06-19,9.3,-30.05361111,-51.17472221,41.18
POA,2022-06-20,11.9,-30.05361111,-51.17472221,41.18
POA,2022-06-21,13.3,-30.05361111,-51.17472221,41.18
POA,2022-06-22,14.4,-30.05361111,-51.17472221,41.18
POA,2022-06-23,14.4,-30.05361111,-51.17472221,41.18
POA,2022-06-24,14.5,-30.05361111,-51.17472221,41.18
POA,2022-06-25,12.5,-30.05361111,-51.17472221,41.18
POA,2022-06-26,10.7,-30.05361111,-51.17472221,41.18
POA,2022-06-27,13.5,-30.05361111,-51.17472221,41.18
POA,2022-06-28,17.1,-30.05361111,-51.17472221,41.18
POA,2022-06-29,11.9,-30.05361111,-51.17472221,41.18
POA,2022-06-30,11.2,-30.05361111,-51.17472221,41.18
POA,2022-07-01,13.1,-30.05361111,-51.17472221,41.18
POA,2022-07-02,17.6,-30.05361111,-51.17472221,41.18
POA,2022-07-03,14.0,-30.05361111,-51.17472221,41.18
POA,2022-07-04,17.2,-30.05361111,-51.17472221,41.18
POA,2022-07-05,16.8,-30.05361111,-51.17472221,41.18
POA,2022-07-06,17.4,-30.05361111,-51.17472221,41.18
POA,2022-07-07,18.6,-30.05361111,-51.17472221,41.18
POA,2022-07-08,14.2,-30.05361111,-51.17472221,41.18
POA,2022-07-09,18.2,-30.05361111,-51.17472221,41.18
POA,2022-07-10,19.3,-30.05361111,-51.17472221,41.18
POA,2022-07-11,23.2,-30.05361111,-51.17472221,41.18
POA,2022-07-12,13.3,-30.05361111,-51.17472221,41.18
POA,2022-07-13,11.4,-30.05361111,-51.17472221,41.18
POA,2022-07-14,13.9,-30.05361111,-51.17472221,41.18
POA,2022-07-15,16.9,-30.05361111,-51.17472221,41.18
POA,2022-07-16,18.4,-30.05361111,-51.17472221,41.18
POA,2022-07-17,11.6,-30.05361111,-51.17472221,41.18
POA,2022-07-18,10.7,-30.05361111,-51.17472221,41.18
POA,2022-07-19,13.1,-30.05361111,-51.17472221,41.18
POA,2022-07-20,15.8,-30.05361111,-51.17472221,41.18
POA,2022-07-21,19.5,-30.05361111,-51.17472221,41.18
POA,2022-07-22,19.9,-30.05361111,-51.17472221,41.18
POA,2022-07-23,19.5,-30.05361111,-51.17472221,41.18
POA,2022-07-24,20.5,-30.05361111,-51.17472221,41.18
POA,2022-07-25,20.2,-30.05361111,-51.17472221,41.18
POA,2022-07-26,18.6,-30.05361111,-51.17472221,41.18
POA,2022-07-27,18.9,-30.05361111,-51.17472221,41.18
POA,2022-07-28,18.3,-30.05361111,-51.17472221,41.18
POA,2022-07-29,12.1,-30.05361111,-51.17472221,41.18
POA,2022-07-30,11.7,-30.05361111,-51.17472221,41.18
POA,2022-07-31,13.2,-30.05361111,-51.17472221,41.18
POA,2022-08-01,13.7,-30.05361111,-51.17472221,41.18
POA,2022-08-02,14.0,-30.05361111,-51.17472221,41.18
POA,2022-08-03,18.1,-30.05361111,-51.17472221,41.18
POA,2022-08-04,18.4,-30.05361111,-51.17472221,41.18
POA,2022-08-05,14.2,-30.05361111,-51.17472221,41.18
POA,2022-08-06,11.3,-30.05361111,-51.17472221,41.18
POA,2022-08-07,14.1,-30.05361111,-51.17472221,41.18
POA,2022-08-08,14.3,-30.05361111,-51.17472221,41.18
POA,2022-08-09,13.2,-30.05361111,-51.17472221,41.18
POA,2022-08-10,13.6,-30.05361111,-51.17472221,41.18
POA,2022-08-11,13.9,-30.05361111,-51.17472221,41.18
POA,2022-08-12,16.0,-30.05361111,-51.17472221,41.18
POA,2022-08-13,16.9,-30.05361111,-51.17472221,41.18
POA,2022-08-14,17.9,-30.05361111,-51.17472221,41.18
POA,2022-08-15,17.9,-30.05361111,-51.17472221,41.18
POA,2022-08-16,15.1,-30.05361111,-51.17472221,41.18
POA,2022-08-17,16.7,-30.05361111,-51.17472221,41.18
POA,2022-08-18,13.4,-30.05361111,-51.17472221,41.18
POA,2022-08-19,9.4,-30.05361111,-51.17472221,41.18
POA,2022-08-20,10.7,-30.05361111,-51.17472221,41.18
POA,2022-08-21,12.8,-30.05361111,-51.17472221,41.18
POA,2022-08-22,13.3,-30.05361111,-51.17472221,41.18
POA,2022-08-23,16.5,-30.05361111,-51.17472221,41.18
POA,2022-08-24,18.3,-30.05361111,-51.17472221,41.18
POA,2022-08-25,20.7,-30.05361111,-51.17472221,41.18
POA,2022-08-26,21.0,-30.05361111,-51.17472221,41.18
POA,2022-08-27,22.7,-30.05361111,-51.17472221,41.18
POA,2022-08-28,12.7,-30.05361111,-51.17472221,41.18
POA,2022-08-29,10.5,-30.05361111,-51.17472221,41.18
POA,2022-08-30,12.5,-30.05361111,-51.17472221,41.18
POA,2022-08-31,15.9,-30.05361111,-51.17472221,41.18
POA,2022-09-01,18.5,-30.05361111,-51.17472221,41.18
POA,2022-09-02,16.5,-30.05361111,-51.17472221,41.18
POA,2022-09-03,12.1,-30.05361111,-51.17472221,41.18
POA,2022-09-04,11.5,-30.05361111,-51.17472221,41.18
POA,2022-09-05,14.9,-30.05361111,-51.17472221,41.18
POA,2022-09-06,17.2,-30.05361111,-51.17472221,41.18
POA,2022-09-07,19.6,-30.05361111,-51.17472221,41.18
POA,2022-09-08,20.3,-30.05361111,-51.17472221,41.18
POA,2022-09-09,22.0,-30.05361111,-51.17472221,41.18
POA,2022-09-10,12.6,-30.05361111,-51.17472221,41.18
POA,2022-09-11,12.4,-30.05361111,-51.17472221,41.18
POA,2022-09-12,15.8,-30.05361111,-51.17472221,41.18
POA,2022-09-13,17.5,-30.05361111,-51.17472221,41.18
POA,2022-09-14,16.5,-30.05361111,-51.17472221,41.18
POA,2022-09-15,16.6,-30.05361111,-51.17472221,41.18
POA,2022-09-16,17.0,-30.05361111,-51.17472221,41.18
POA,2022-09-17,17.4,-30.05361111,-51.17472221,41.18
POA,2022-09-18,17.8,-30.05361111,-51.17472221,41.18
POA,2022-09-19,17.0,-30.05361111,-51.17472221,41.18
POA,2022-09-20,17.5,-30.05361111,-51.17472221,41.18
POA,2022-09-21,16.4,-30.05361111,-51.17472221,41.18
POA,2022-09-22,15.4,-30.05361111,-51.17472221,41.18
POA,2022-09-23,13.2,-30.05361111,-51.17472221,41.18
POA,2022-09-24,14.0,-30.05361111,-51.17472221,41.18
POA,2022-09-25,16.8,-30.05361111,-51.17472221,41.18
POA,2022-09-26,19.8,-30.05361111,-51.17472221,41.18
POA,2022-09-27,19.3,-30.05361111,-51.17472221,41.18
POA,2022-09-28,17.1,-30.05361111,-51.17472221,41.18
POA,2022-09-29,16.0,-30.05361111,-51.17472221,41.18
POA,2022-09-30,17.0,-30.05361111,-51.17472221,41.18
POA,2022-10-01,17.3,-30.05361111,-51.17472221,41.18
POA,2022-10-02,16.7,-30.05361111,-51.17472221,41.18
POA,2022-10-03,16.1,-30.05361111,-51.17472221,41.18
POA,2022-10-04,15.1,-30.05361111,-51.17472221,41.18
POA,2022-10-05,17.5,-30.05361111,-51.17472221,41.18
POA,2022-10-06,18.4,-30.05361111,-51.17472221,41.18
POA,2022-10-07,19.2,-30.05361111,-51.17472221,41.18
POA,2022-10-08,20.0,-30.05361111,-51.17472221,41.18
POA,2022-10-09,14.2,-30.05361111,-51.17472221,41.18
POA,2022-10-10,13.3,-30.05361111,-51.17472221,41.18
POA,2022-10-11,16.4,-30.05361111,-51.17472221,41.18
POA,2022-10-12,17.5,-30.05361111,-51.17472221,41.18
POA,2022-10-13,19.2,-30.05361111,-51.17472221,41.18
POA,2022-10-14,16.9,-30.05361111,-51.17472221,41.18
POA,2022-10-15,17.5,-30.05361111,-51.17472221,41.18
POA,2022-10-16,19.8,-30.05361111,-51.17472221,41.18
POA,2022-10-17,18.9,-30.05361111,-51.17472221,41.18
POA,2022-10-18,19.2,-30.05361111,-51.17472221,41.18
POA,2022-10-19,20.5,-30.05361111,-51.17472221,41.18
POA,2022-10-20,20.0,-30.05361111,-51.17472221,41.18
POA,2022-10-21,21.6,-30.05361111,-51.17472221,41.18
POA,2022-10-22,19.9,-30.05361111,-51.17472221,41.18
POA,2022-10-23,18.9,-30.05361111,-51.17472221,41.18
POA,2022-10-24,18.8,-30.05361111,-51.17472221,41.18
POA,2022-10-25,20.1,-30.05361111,-51.17472221,41.18
POA,2022-10-26,23.6,-30.05361111,-51.17472221,41.18
POA,2022-10-27,23.3,-30.05361111,-51.17472221,41.18
POA,2022-10-28,23.1,-30.05361111,-51.17472221,41.18
POA,2022-10-29,24.6,-30.05361111,-51.17472221,41.18
POA,2022-10-30,26.8,-30.05361111,-51.17472221,41.18
POA,2022-10-31,15.7,-30.05361111,-51.17472221,41.18
POA,2022-11-01,14.0,-30.05361111,-51.17472221,41.18
POA,2022-11-02,15.2,-30.05361111,-51.17472221,41.18
POA,2022-11-03,16.3,-30.05361111,-51.17472221,41.18
POA,2022-11-04,17.6,-30.05361111,-51.17472221,41.18
POA,2022-11-05,18.4,-30.05361111,-51.17472221,41.18
POA,2022-11-06,18.5,-30.05361111,-51.17472221,41.18
POA,2022-11-07,16.8,-30.05361111,-51.17472221,41.18
POA,2022-11-08,16.6,-30.05361111,-51.17472221,41.18
POA,2022-11-09,17.6,-30.05361111,-51.17472221,41.18
POA,2022-11-10,19.7,-30.05361111,-51.17472221,41.18
POA,2022-11-11,20.7,-30.05361111,-51.17472221,41.18
POA,2022-11-12,23.5,-30.05361111,-51.17472221,41.18
POA,2022-11-13,22.8,-30.05361111,-51.17472221,41.18
POA,2022-11-14,23.0,-30.05361111,-51.17472221,41.18
POA,2022-11-15,22.9,-30.05361111,-51.17472221,41.18
POA,2022-11-16,23.3,-30.05361111,-51.17472221,41.18
POA,2022-11-17,22.8,-30.05361111,-51.17472221,41.18
POA,2022-11-18,23.0,-30.05361111,-51.17472221,41.18
POA,2022-11-19,23.9,-30.05361111,-51.17472221,41.18
POA,2022-11-20,24.8,-30.05361111,-51.17472221,41.18
POA,2022-11-21,25.0,-30.05361111,-51.17472221,41.18
POA,2022-11-22,21.0,-30.05361111,-51.17472221,41.18
POA,2022-11-23,,-30.05361111,-51.17472221,41.18
POA,2022-11-24,21.8,-30.05361111,-51.17472221,41.18
POA,2022-11-25,21.9,-30.05361111,-51.17472221,41.18
POA,2022-11-26,22.8,-30.05361111,-51.17472221,41.18
POA,2022-11-27,23.9,-30.05361111,-51.17472221,41.18
POA,2022-11-28,22.8,-30.05361111,-51.17472221,41.18
POA,2022-11-29,23.4,-30.05361111,-51.17472221,41.18
POA,2022-11-30,24.3,-30.05361111,-51.17472221,41.18
POA,2022-12-01,25.9,-30.05361111,-51.17472221,41.18
POA,2022-12-02,27.2,-30.05361111,-51.17472221,41.18
POA,2022-12-03,25.5,-30.05361111,-51.17472221,41.18
POA,2022-12-04,25.1,-30.05361111,-51.17472221,41.18
POA,2022-12-05,24.7,-30.05361111,-51.17472221,41.18
POA,2022-12-06,24.2,-30.05361111,-51.17472221,41.18
POA,2022-12-07,24.6,-30.05361111,-51.17472221,41.18
POA,2022-12-08,26.0,-30.05361111,-51.17472221,41.18
POA,2022-12-09,26.3,-30.05361111,-51.17472221,41.18
POA,2022-12-10,26.1,-30.05361111,-51.17472221,41.18
POA,2022-12-11,27.1,-30.05361111,-51.17472221,41.18
POA,2022-12-12,25.0,-30.05361111,-51.17472221,41.18
POA,2022-12-13,21.3,-30.05361111,-51.17472221,41.18
POA,2022-12-14,22.2,-30.05361111,-51.17472221,41.18
POA,2022-12-15,24.3,-30.05361111,-51.17472221,41.18
POA,2022-12-16,22.8,-30.05361111,-51.17472221,41.18
POA,2022-12-17,21.5,-30.05361111,-51.17472221,41.18
POA,2022-12-18,21.1,-30.05361111,-51.17472221,41.18
POA,2022-12-19,20.3,-30.05361111,-51.17472221,41.18
POA,2022-12-20,22.9,-30.05361111,-51.17472221,41.18
POA,2022-12-21,23.2,-30.05361111,-51.17472221,41.18
POA,2022-12-22,23.1,-30.05361111,-51.17472221,41.18
POA,2022-12-23,24.3,-30.05361111,-51.17472221,41.18
POA,2022-12-24,25.9,-30.05361111,-51.17472221,41.18
POA,2022-12-25,24.5,-30.05361111,-51.17472221,41.18
POA,2022-12-26,22.2,-30.05361111,-51.17472221,41.18
POA,2022-12-27,23.0,-30.05361111,-51.17472221,41.18
POA,2022-12-28,21.5,-30.05361111,-51.17472221,41.18
POA,2022-12-29,23.2,-30.05361111,-51.17472221,41.18
POA,2022-12-30,24.1,-30.05361111,-51.17472221,41.18
POA,2022-12-31,27.5,-30.05361111,-51.17472221,41.18
POA,2023-01-01,28.2,-30.05361111,-51.17472221,41.18
POA,2023-01-02,27.9,-30.05361111,-51.17472221,41.18
POA,2023-01-03,24.9,-30.05361111,-51.17472221,41.18
POA,2023-01-04,24.9,-30.05361111,-51.17472221,41.18
POA,2023-01-05,25.1,-30.05361111,-51.17472221,41.18
POA,2023-01-06,24.3,-30.05361111,-51.17472221,41.18
POA,2023-01-07,23.9,-30.05361111,-51.17472221,41.18
POA,2023-01-08,24.0,-30.05361111,-51.17472221,41.18
POA,2023-01-09,24.3,-30.05361111,-51.17472221,41.18
POA,2023-01-10,24.6,-30.05361111,-51.17472221,41.18
POA,2023-01-11,25.8,-30.05361111,-51.17472221,41.18
POA,2023-01-12,28.4,-30.05361111,-51.17472221,41.18
POA,2023-01-13,26.7,-30.05361111,-51.17472221,41.18
POA,2023-01-14,24.8,-30.05361111,-51.17472221,41.18
POA,2023-01-15,24.0,-30.05361111,-51.17472221,41.18
POA,2023-01-16,26.3,-30.05361111,-51.17472221,41.18
POA,2023-01-17,26.1,-30.05361111,-51.17472221,41.18
POA,2023-01-18,24.1,-30.05361111,-51.17472221,41.18
POA,2023-01-19,25.7,-30.05361111,-51.17472221,41.18
POA,2023-01-20,26.5,-30.05361111,-51.17472221,41.18
POA,2023-01-21,26.3,-30.05361111,-51.17472221,41.18
POA,2023-01-22,26.8,-30.05361111,-51.17472221,41.18
POA,2023-01-23,27.0,-30.05361111,-51.17472221,41.18
POA,2023-01-24,27.2,-30.05361111,-51.17472221,41.18
POA,2023-01-25,28.1,-30.05361111,-51.17472221,41.18
POA,2023-01-26,28.0,-30.05361111,-51.17472221,41.18
POA,2023-01-27,27.7,-30.05361111,-51.17472221,41.18
POA,2023-01-28,27.7,-30.05361111,-51.17472221,41.18
POA,2023-01-29,26.1,-30.05361111,-51.17472221,41.18
POA,2023-01-30,26.5,-30.05361111,-51.17472221,41.18
POA,2023-01-31,27.8,-30.05361111,-51.17472221,41.18
POA,2023-02-01,27.9,-30.05361111,-51.17472221,41.18
POA,2023-02-02,27.2,-30.05361111,-51.17472221,41.18
POA,2023-02-03,25.5,-30.05361111,-51.17472221,41.18
POA,2023-02-04,24.3,-30.05361111,-51.17472221,41.18
POA,2023-02-05,23.7,-30.05361111,-51.17472221,41.18
POA,2023-02-06,26.4,-30.05361111,-51.17472221,41.18
POA,2023-02-07,26.7,-30.05361111,-51.17472221,41.18
POA,2023-02-08,27.3,-30.05361111,-51.17472221,41.18
POA,2023-02-09,26.8,-30.05361111,-51.17472221,41.18
POA,2023-02-10,27.8,-30.05361111,-51.17472221,41.18
POA,2023-02-11,27.2,-30.05361111,-51.17472221,41.18
POA,2023-02-12,27.3,-30.05361111,-51.17472221,41.18
POA,2023-02-13,29.5,-30.05361111,-51.17472221,41.18
POA,2023-02-14,28.2,-30.05361111,-51.17472221,41.18
POA,2023-02-15,23.8,-30.05361111,-51.17472221,41.18
POA,2023-02-16,25.4,-30.05361111,-51.17472221,41.18
POA,2023-02-17,22.5,-30.05361111,-51.17472221,41.18
POA,2023-02-18,17.9,-30.05361111,-51.17472221,41.18
POA,2023-02-19,19.6,-30.05361111,-51.17472221,41.18
POA,2023-02-20,20.4,-30.05361111,-51.17472221,41.18
POA,2023-02-21,22.4,-30.05361111,-51.17472221,41.18
POA,2023-02-22,23.2,-30.05361111,-51.17472221,41.18
POA,2023-02-23,24.4,-30.05361111,-51.17472221,41.18
POA,2023-02-24,23.0,-30.05361111,-51.17472221,41.18
POA,2023-02-25,21.7,-30.05361111,-51.17472221,41.18
POA,2023-02-26,22.4,-30.05361111,-51.17472221,41.18
POA,2023-02-27,24.7,-30.05361111,-51.17472221,41.18
POA,2023-02-28,25.6,-30.05361111,-51.17472221,41.18
POA,2023-03-01,26.2,-30.05361111,-51.17472221,41.18
POA,2023-03-02,26.0,-30.05361111,-51.17472221,41.18
POA,2023-03-03,25.0,-30.05361111,-51.17472221,41.18
POA,2023-03-04,24.6,-30.05361111,-51.17472221,41.18
POA,2023-03-05,24.0,-30.05361111,-51.17472221,41.18
POA,2023-03-06,23.6,-30.05361111,-51.17472221,41.18
POA,2023-03-07,24.4,-30.05361111,-51.17472221,41.18
POA,2023-03-08,26.5,-30.05361111,-51.17472221,41.18
POA,2023-03-09,26.4,-30.05361111,-51.17472221,41.18
POA,2023-03-10,26.6,-30.05361111,-51.17472221,41.18
POA,2023-03-11,26.7,-30.05361111,-51.17472221,41.18
POA,2023-03-12,26.5,-30.05361111,-51.17472221,41.18
POA,2023-03-13,26.8,-30.05361111,-51.17472221,41.18
POA,2023-03-14,27.2,-30.05361111,-51.17472221,41.18
POA,2023-03-15,27.8,-30.05361111,-51.17472221,41.18
POA,2023-03-16,27.3,-30.05361111,-51.17472221,41.18
POA,2023-03-17,27.3,-30.05361111,-51.17472221,41.18
POA,2023-03-18,,-30.05361111,-51.17472221,41.18
POA,2023-03-19,26.3,-30.05361111,-51.17472221,41.18
POA,2023-03-20,25.6,-30.05361111,-51.17472221,41.18
POA,2023-03-21,24.8,-30.05361111,-51.17472221,41.18
POA,2023-03-22,24.8,-30.05361111,-51.17472221,41.18
POA,2023-03-23,26.4,-30.05361111,-51.17472221,41.18
POA,2023-03-24,25.4,-30.05361111,-51.17472221,41.18
POA,2023-03-25,24.1,-30.05361111,-51.17472221,41.18
POA,2023-03-26,23.5,-30.05361111,-51.17472221,41.18
POA,2023-03-27,22.2,-30.05361111,-51.17472221,41.18
POA,2023-03-28,23.4,-30.05361111,-51.17472221,41.18
POA,2023-03-29,25.1,-30.05361111,-51.17472221,41.18
POA,2023-03-30,23.0,-30.05361111,-51.17472221,41.18
POA,2023-03-31,24.4,-30.05361111,-51.17472221,41.18
POA,2023-04-01,19.5,-30.05361111,-51.17472221,41.18
POA,2023-04-02,19.6,-30.05361111,-51.17472221,41.18
POA,2023-04-03,21.4,-30.05361111,-51.17472221,41.18
POA,2023-04-04,21.7,-30.05361111,-51.17472221,41.18
POA,2023-04-05,22.1,-30.05361111,-51.17472221,41.18
POA,2023-04-06,21.2,-30.05361111,-51.17472221,41.18
POA,2023-04-07,20.5,-30.05361111,-51.17472221,41.18
POA,2023-04-08,21.1,-30.05361111,-51.17472221,41.18
